,Unnamed: 0,Unnamed: 0.1,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
25387,4749,429,45.0,0.0,20.75,1.09,21.5,1.5,sitting
25388,4750,430,45.0,0.0,22.25,0.83,21.5,0.87,sitting
25389,4751,431,44.75,0.43,23.0,1.22,22.75,1.3,sitting
25390,4752,432,44.75,0.43,22.75,0.83,23.25,0.83,sitting
25391,4753,433,44.75,0.43,23.67,0.47,23.67,0.47,sitting
25392,4754,434,45.0,0.0,24.0,0.0,23.75,0.43,sitting
25393,4755,435,45.0,0.0,23.5,0.5,23.33,0.94,sitting
25394,4756,436,44.67,0.47,23.67,0.47,23.5,0.87,sitting
25395,4757,437,45.0,0.0,24.0,0.0,24.0,0.0,sitting
25396,4758,438,45.0,0.0,24.0,0.0,23.5,0.5,sitting
25397,4759,439,45.0,0.0,24.25,0.43,24.0,0.0,sitting
25398,4760,440,45.0,0.0,24.0,0.0,22.25,0.83,sitting
25399,4761,441,45.0,0.0,24.0,0.0,22.5,1.12,sitting
25400,4762,442,44.75,0.43,24.0,0.0,22.67,0.47,sitting
25401,4763,443,44.75,0.43,23.33,0.47,24.0,0.82,sitting
25402,4764,444,44.5,0.5,24.0,0.0,25.75,0.83,sitting
25403,4765,445,45.0,0.0,23.75,0.43,21.67,1.7,sitting
25404,4766,446,45.0,0.0,20.25,1.92,20.0,1.22,sitting
25405,4767,447,45.0,0.0,19.0,2.83,20.0,1.0,sitting
25406,4768,448,45.0,0.0,17.5,1.8,18.0,0.71,sitting
25407,4769,449,44.75,0.43,15.0,0.0,14.67,1.7,sitting
25408,4770,450,45.0,0.0,7.0,2.0,15.0,0.0,sitting
25409,4771,451,45.0,0.0,13.0,1.41,15.5,0.87,sitting
25410,4772,452,45.0,0.0,18.25,1.48,16.5,1.5,sitting
25411,4773,453,45.0,0.0,18.5,0.87,17.67,0.47,sitting
25412,4774,454,45.0,0.0,14.75,4.09,14.25,2.38,sitting
25413,4775,455,45.0,0.0,5.0,2.16,11.5,0.5,sitting
25414,4776,456,45.0,0.0,11.67,2.05,8.67,1.25,sitting
25415,4777,457,45.0,0.0,12.0,0.82,6.25,2.28,sitting
25416,4778,458,45.0,0.0,5.67,2.87,9.0,0.0,sitting
25417,4779,459,45.0,0.0,7.0,2.16,6.25,1.09,sitting
25418,4780,460,45.0,0.0,10.0,0.82,10.0,1.63,sitting
25419,4781,461,45.0,0.0,8.5,0.5,10.0,1.41,sitting
25420,4782,462,45.0,0.0,8.75,1.3,10.5,1.12,sitting
25421,4783,463,45.0,0.0,9.0,1.41,11.33,3.09,sitting
25422,4784,464,45.0,0.0,4.5,3.57,11.33,0.94,sitting
25423,4785,465,45.0,0.0,4.33,0.47,9.0,0.0,sitting
25424,4786,466,45.0,0.0,4.33,2.05,9.67,1.7,sitting
25425,4787,467,45.0,0.0,6.0,0.0,12.25,1.09,sitting
25426,4788,468,45.0,0.0,4.25,1.3,11.67,0.47,sitting
25427,4789,469,45.0,0.0,5.0,1.0,12.25,1.09,sitting
25428,4790,470,45.0,0.0,6.0,0.82,11.75,1.09,sitting
25429,4791,471,45.0,0.0,9.5,1.5,13.0,1.0,sitting
25430,4792,472,45.0,0.0,10.25,1.3,11.5,1.12,sitting
25431,4793,473,45.0,0.0,10.25,1.09,8.75,0.43,sitting
25432,4794,474,45.0,0.0,10.5,1.5,9.33,0.94,sitting
25433,4795,475,45.0,0.0,9.0,2.12,12.5,0.87,sitting
25434,4796,476,45.0,0.0,7.67,1.7,13.75,0.83,sitting
25435,4797,477,45.0,0.0,5.4,1.02,12.25,0.43,sitting
25436,4798,478,45.0,0.0,7.5,2.29,13.25,1.3,sitting
25437,4799,479,45.0,0.0,3.67,1.25,12.0,1.0,sitting
25438,4800,0,45.0,0.0,4.33,0.94,10.75,2.17,sitting
25439,4801,1,45.0,0.0,1.0,0.0,12.33,1.25,sitting
25440,4802,2,45.0,0.0,2.5,0.5,14.5,1.12,sitting
25441,4803,3,45.0,0.0,3.0,0.0,14.5,1.12,sitting
25442,4804,4,45.0,0.0,3.0,0.82,15.25,0.43,sitting
25443,4805,5,45.0,0.0,2.5,0.5,15.5,0.5,sitting
25444,4806,6,45.0,0.0,3.67,0.47,15.0,0.0,sitting
25445,4807,7,45.0,0.0,2.0,0.0,15.75,0.83,sitting
25446,4808,8,45.0,0.0,3.0,0.0,15.5,1.12,sitting
25447,4809,9,45.0,0.0,2.67,0.47,16.0,1.41,sitting
25448,4810,10,45.0,0.0,3.0,0.0,15.0,0.0,sitting
25449,4811,11,45.0,0.0,3.33,0.47,15.0,0.0,sitting
25450,4812,12,45.0,0.0,5.0,0.82,15.0,0.0,sitting
25451,4813,13,45.0,0.0,4.5,0.5,15.67,0.94,sitting
25452,4814,14,45.0,0.0,2.0,0.0,15.0,0.0,sitting
25453,4815,15,45.0,0.0,2.75,0.83,15.0,1.22,sitting
25454,4816,16,45.0,0.0,5.67,2.05,15.25,1.09,sitting
25455,4817,17,45.0,0.0,13.0,0.71,16.0,1.22,sitting
25456,4818,18,45.0,0.0,14.0,1.22,18.75,0.83,sitting
25457,4819,19,45.0,0.0,14.25,0.43,19.0,1.22,sitting
25458,4820,20,45.0,0.0,14.0,0.71,18.5,0.5,sitting
25459,4821,21,45.0,0.0,16.67,0.47,18.0,0.0,sitting
25460,4822,22,45.0,0.0,17.75,0.43,18.33,0.47,sitting
25461,4823,23,45.0,0.0,18.25,0.43,18.6,0.8,sitting
25462,4824,24,45.0,0.0,18.0,0.0,19.33,0.47,sitting
25463,4825,25,45.0,0.0,16.5,0.5,19.25,1.3,sitting
25464,4826,26,45.0,0.0,15.0,0.0,20.25,0.83,sitting
25465,4827,27,45.0,0.0,14.75,0.43,20.75,0.43,sitting
25466,4828,28,45.0,0.0,15.0,0.0,19.75,0.83,sitting
25467,4829,29,45.0,0.0,15.75,0.83,19.0,1.22,sitting
25468,4830,30,45.0,0.0,16.5,0.87,19.0,0.71,sitting
25469,4831,31,45.0,0.0,14.25,1.3,19.25,0.83,sitting
25470,4832,32,45.0,0.0,14.25,1.3,19.75,1.09,sitting
25471,4833,33,45.0,0.0,12.67,0.94,18.67,0.47,sitting
25472,4834,34,45.0,0.0,13.0,0.71,19.0,0.71,sitting
25473,4835,35,45.0,0.0,13.25,0.43,18.0,0.0,sitting
25474,4836,36,45.0,0.0,13.0,0.0,18.67,0.47,sitting
25475,4837,37,45.0,0.0,13.0,1.0,18.5,0.5,sitting
25476,4838,38,45.0,0.0,13.0,0.71,18.25,0.43,sitting
25477,4839,39,45.0,0.0,13.0,0.82,17.75,0.43,sitting
25478,4840,40,45.0,0.0,11.0,0.82,18.5,0.5,sitting
25479,4841,41,45.0,0.0,9.0,0.71,17.75,0.43,sitting
25480,4842,42,45.0,0.0,8.0,1.22,18.0,0.0,sitting
25481,4843,43,45.0,0.0,7.0,0.82,18.0,0.0,sitting
25482,4844,44,45.0,0.0,9.5,0.87,17.5,0.5,sitting
25483,4845,45,45.0,0.0,9.0,1.22,17.25,0.83,sitting
25484,4846,46,45.0,0.0,9.67,1.25,17.33,0.47,sitting
25485,4847,47,45.0,0.0,8.5,0.5,18.0,0.0,sitting
25486,4848,48,45.0,0.0,8.0,1.0,16.75,0.43,sitting
25487,4849,49,45.0,0.0,2.33,1.25,17.75,0.43,sitting
25488,4850,50,45.0,0.0,7.67,0.94,17.0,0.71,sitting
25489,4851,51,45.0,0.0,11.75,0.83,14.5,0.5,sitting
25490,4852,52,45.0,0.0,12.67,0.47,12.5,0.5,sitting
25491,4853,53,45.0,0.0,13.75,1.09,14.0,1.41,sitting
25492,4854,54,45.0,0.0,15.0,0.71,15.0,0.0,sitting
25493,4855,55,45.0,0.0,15.0,0.71,14.75,0.43,sitting
25494,4856,56,45.0,0.0,14.75,0.43,13.0,1.0,sitting
25495,4857,57,45.0,0.0,14.5,0.87,14.0,1.0,sitting
25496,4858,58,45.0,0.0,14.0,0.71,14.0,1.22,sitting
25497,4859,59,45.0,0.0,14.5,0.87,14.5,0.87,sitting
25498,4860,60,45.0,0.0,12.5,1.12,13.33,0.94,sitting
25499,4861,61,45.0,0.0,12.33,0.47,13.0,1.22,sitting
25500,4862,62,45.0,0.0,13.5,0.87,14.75,0.83,sitting
25501,4863,63,45.0,0.0,13.75,1.3,15.75,0.83,sitting
25502,4864,64,45.0,0.0,13.0,0.71,14.25,1.3,sitting
25503,4865,65,45.0,0.0,12.75,0.83,13.75,1.3,sitting
25504,4866,66,45.0,0.0,12.25,1.09,14.5,0.87,sitting
25505,4867,67,45.0,0.0,14.0,1.0,9.75,1.48,sitting
25506,4868,68,45.0,0.0,12.0,0.71,7.67,3.4,sitting
25507,4869,69,45.0,0.0,13.33,0.94,10.67,0.94,sitting
25508,4870,70,45.0,0.0,16.0,1.22,14.25,1.3,sitting
25509,4871,71,45.0,0.0,16.5,1.5,16.33,1.7,sitting
25510,4872,72,45.0,0.0,13.67,1.7,13.0,1.0,sitting
25511,4873,73,45.0,0.0,12.6,0.49,13.25,1.3,sitting
25512,4874,74,45.0,0.0,10.0,2.83,12.25,1.79,sitting
25513,4875,75,45.25,0.43,12.75,1.48,10.75,1.3,sitting
25514,4876,76,45.0,0.0,14.75,1.79,12.0,2.12,sitting
25515,4877,77,45.0,0.0,14.0,1.22,12.0,0.0,sitting
25516,4878,78,45.0,0.0,12.0,2.83,13.0,1.41,sitting
25517,4879,79,45.0,0.0,13.75,0.43,14.75,1.09,sitting
25518,4880,80,45.0,0.0,14.0,1.22,15.5,0.5,sitting
25519,4881,81,45.0,0.0,15.5,0.5,15.5,0.5,sitting
25520,4882,82,45.0,0.0,11.67,0.47,15.0,0.0,sitting
25521,4883,83,45.0,0.0,11.25,0.83,15.0,0.0,sitting
25522,4884,84,45.0,0.0,9.5,1.5,16.33,1.25,sitting
25523,4885,85,45.0,0.0,10.67,1.7,15.75,1.3,sitting
25524,4886,86,45.0,0.0,11.0,1.73,13.25,1.09,sitting
25525,4887,87,45.0,0.0,8.0,2.55,13.25,1.3,sitting
25526,4888,88,45.0,0.0,9.5,3.2,12.5,0.87,sitting
25527,4889,89,45.0,0.0,9.0,1.87,11.25,1.3,sitting
25528,4890,90,45.0,0.0,11.0,0.71,11.75,0.43,sitting
25529,4891,91,45.25,0.43,5.75,2.17,9.75,0.43,sitting
25530,4892,92,45.0,0.0,5.5,0.5,10.5,1.5,sitting
25531,4893,93,45.0,0.0,6.2,0.75,11.0,1.1,sitting
25532,4894,94,45.0,0.0,4.67,1.25,10.0,0.0,sitting
25533,4895,95,45.0,0.0,4.0,0.82,9.0,0.0,sitting
25534,4896,96,45.0,0.0,4.25,1.64,9.5,0.5,sitting
25535,4897,97,45.0,0.0,7.0,0.0,6.75,1.92,sitting
25536,4898,98,45.0,0.0,8.67,1.25,5.5,0.5,sitting
25537,4899,99,45.0,0.0,12.5,0.87,7.25,2.17,sitting
25538,4900,100,45.0,0.0,15.25,0.83,12.0,2.45,sitting
25539,4901,101,45.0,0.0,10.5,1.5,14.0,1.22,sitting
25540,4902,102,45.0,0.0,7.25,0.83,14.0,1.22,sitting
25541,4903,103,45.0,0.0,12.33,0.47,12.33,0.47,sitting
25542,4904,104,45.0,0.0,9.0,1.0,13.0,1.22,sitting
25543,4905,105,45.0,0.0,4.5,3.5,13.75,1.09,sitting
25544,4906,106,45.0,0.0,11.5,1.5,11.0,0.82,sitting
25545,4907,107,45.0,0.0,7.67,4.78,10.0,1.22,sitting
25546,4908,108,45.0,0.0,11.5,4.39,12.5,0.5,sitting
25547,4909,109,45.0,0.0,11.0,1.58,12.0,0.0,sitting
25548,4910,110,45.0,0.0,13.5,1.12,13.0,1.22,sitting
25549,4911,111,45.0,0.0,15.75,0.43,12.25,0.43,sitting
25550,4912,112,45.75,0.83,15.5,1.8,9.67,0.94,sitting
25551,4913,113,39.0,12.19,16.0,2.12,14.0,4.53,sitting
25552,4914,114,29.25,1.48,17.25,2.49,17.0,3.24,sitting
25553,4915,115,25.67,0.47,21.0,0.0,21.0,0.82,sitting
25554,4916,116,30.5,4.5,23.0,2.55,27.0,2.55,sitting
25555,4917,117,29.67,4.03,17.25,4.44,14.33,0.94,sitting
25556,4918,118,40.67,2.36,24.0,0.0,18.5,6.26,sitting
25557,4919,119,42.0,0.82,17.0,2.94,14.0,1.22,sitting
25558,4920,120,39.5,0.87,14.75,1.48,17.0,1.22,sitting
25559,4921,121,38.75,0.43,12.5,5.12,13.75,4.02,sitting
25560,4922,122,40.25,0.83,19.25,1.48,18.0,1.41,sitting
25561,4923,123,42.0,0.0,18.0,2.12,17.5,1.5,sitting
25562,4924,124,42.0,0.0,16.5,1.12,21.0,0.71,sitting
25563,4925,125,43.25,1.3,13.5,0.87,20.75,0.43,sitting
25564,4926,126,42.5,0.5,14.67,0.47,21.67,1.25,sitting
25565,4927,127,42.25,0.43,18.0,0.71,23.25,0.43,sitting
25566,4928,128,42.33,0.47,17.0,0.71,22.33,0.47,sitting
25567,4929,129,42.75,0.43,15.25,0.43,21.0,0.0,sitting
25568,4930,130,42.5,0.5,15.75,0.43,19.5,0.5,sitting
25569,4931,131,42.5,0.5,16.25,1.79,18.75,1.3,sitting
25570,4932,132,42.5,0.5,18.5,0.5,18.75,3.34,sitting
25571,4933,133,42.33,0.47,16.0,0.0,20.0,0.71,sitting
25572,4934,134,42.33,0.47,15.33,0.47,18.25,0.43,sitting
25573,4935,135,42.25,0.43,14.25,0.43,18.0,0.0,sitting
25574,4936,136,41.75,0.43,16.0,0.71,18.0,0.0,sitting
25575,4937,137,40.75,1.09,12.5,2.96,15.75,1.48,sitting
25576,4938,138,39.75,0.83,8.75,2.38,16.0,1.41,sitting
25577,4939,139,41.75,0.43,13.75,1.09,19.5,1.12,sitting
25578,4940,140,42.25,1.09,17.0,0.82,18.67,0.94,sitting
25579,4941,141,43.75,1.3,15.25,0.83,21.0,0.0,sitting
25580,4942,142,44.33,0.94,13.5,1.12,20.33,0.94,sitting
25581,4943,143,41.67,1.7,5.0,4.0,13.33,1.7,sitting
25582,4944,144,32.75,0.43,13.25,1.79,16.75,3.19,sitting
25583,4945,145,31.5,0.5,14.25,4.82,19.75,1.09,sitting
25584,4946,146,30.0,0.0,15.75,2.49,16.5,1.5,sitting
25585,4947,147,28.25,0.43,17.75,0.83,10.5,2.6,sitting
25586,4948,148,28.0,1.0,16.5,1.12,14.0,1.0,sitting
25587,4949,149,30.0,0.0,21.0,0.0,16.5,1.5,sitting
25588,4950,150,31.25,1.3,19.75,0.83,14.5,2.18,sitting
25589,4951,151,32.25,0.83,20.75,0.43,17.0,1.22,sitting
25590,4952,152,31.25,0.43,21.0,0.0,15.25,1.09,sitting
25591,4953,153,31.25,0.43,21.0,0.0,19.0,1.58,sitting
25592,4954,154,33.0,0.0,21.0,0.0,19.0,0.71,sitting
25593,4955,155,38.75,3.49,19.25,1.3,18.75,0.83,sitting
25594,4956,156,34.0,4.18,21.33,0.47,17.67,0.47,sitting
25595,4957,157,32.5,0.5,21.25,0.43,18.0,0.0,sitting
25596,4958,158,32.75,0.43,21.0,0.0,17.75,0.43,sitting
25597,4959,159,32.67,0.47,21.0,0.0,18.0,0.0,sitting
25598,4960,160,32.5,0.5,20.75,0.43,17.25,0.83,sitting
25599,4961,161,32.5,0.5,21.0,0.0,17.5,0.87,sitting
25600,4962,162,32.33,0.47,21.0,0.0,17.75,0.43,sitting
25601,4963,163,32.5,0.5,20.75,0.43,17.0,0.82,sitting
25602,4964,164,32.5,0.5,21.0,0.0,17.25,0.83,sitting
25603,4965,165,32.5,0.5,20.75,0.43,18.75,0.83,sitting
25604,4966,166,32.5,0.5,21.0,0.0,17.75,0.43,sitting
25605,4967,167,32.5,0.5,21.0,0.0,18.0,0.0,sitting
25606,4968,168,32.25,0.43,21.0,0.0,17.5,0.5,sitting
25607,4969,169,32.25,0.43,21.0,0.0,16.33,1.25,sitting
25608,4970,170,32.0,0.0,20.75,0.43,16.5,0.5,sitting
25609,4971,171,32.67,0.47,21.0,0.0,17.0,0.82,sitting
25610,4972,172,31.67,0.47,21.0,0.0,17.25,0.83,sitting
25611,4973,173,31.75,0.43,21.0,0.0,16.75,1.09,sitting
25612,4974,174,32.25,0.43,21.0,0.0,16.75,0.83,sitting
25613,4975,175,33.0,0.0,21.0,0.0,16.5,1.12,sitting
25614,4976,176,33.0,0.0,21.0,0.0,17.75,0.43,sitting
25615,4977,177,33.0,0.0,21.0,0.0,17.75,0.43,sitting
25616,4978,178,33.0,0.0,20.75,0.43,19.0,0.71,sitting
25617,4979,179,33.0,0.0,20.75,0.43,18.0,0.0,sitting
25618,4980,180,33.0,0.0,21.0,0.0,16.67,0.47,sitting
25619,4981,181,33.0,0.0,21.0,0.0,18.0,0.0,sitting
25620,4982,182,32.75,0.43,21.25,0.43,17.0,0.82,sitting
25621,4983,183,33.0,0.0,21.0,0.0,16.67,1.25,sitting
25622,4984,184,33.0,0.0,20.5,0.87,19.0,1.0,sitting
25623,4985,185,32.67,0.47,18.67,0.47,18.5,0.87,sitting
25624,4986,186,32.5,0.5,20.5,0.87,18.25,0.43,sitting
25625,4987,187,32.75,0.43,20.75,0.43,18.25,0.43,sitting
25626,4988,188,33.0,0.0,21.0,0.0,18.0,0.0,sitting
25627,4989,189,33.0,0.0,21.0,0.0,18.0,0.71,sitting
25628,4990,190,33.0,0.0,20.75,0.43,18.0,2.12,sitting
25629,4991,191,32.5,0.5,21.0,0.0,19.25,1.09,sitting
25630,4992,192,32.25,0.43,21.0,0.0,18.0,0.0,sitting
25631,4993,193,32.5,0.5,20.25,0.43,18.25,0.43,sitting
25632,4994,194,33.0,0.0,20.67,0.47,18.33,0.47,sitting
25633,4995,195,33.0,0.0,21.0,0.0,18.25,0.43,sitting
25634,4996,196,33.0,0.0,20.75,0.43,18.0,0.0,sitting
25635,4997,197,33.0,0.0,21.0,0.0,18.0,0.0,sitting
25636,4998,198,33.0,0.0,21.0,0.0,18.0,0.71,sitting
25637,4999,199,33.0,0.0,20.5,0.5,18.25,0.43,sitting
25638,5000,200,33.0,0.0,20.25,0.43,18.0,0.0,sitting
25639,5001,201,33.0,0.0,19.75,0.43,18.0,0.0,sitting
25640,5002,202,33.0,0.0,20.0,0.71,17.75,0.43,sitting
25641,5003,203,33.0,0.0,21.0,0.0,19.25,0.83,sitting
25642,5004,204,33.0,0.0,21.0,0.0,17.75,0.43,sitting
25643,5005,205,33.0,0.0,21.0,0.0,17.75,0.43,sitting
25644,5006,206,33.0,0.0,21.0,0.0,17.67,0.47,sitting
25645,5007,207,32.75,0.43,21.0,0.0,18.0,0.0,sitting
25646,5008,208,31.75,0.83,21.25,0.43,18.0,0.0,sitting
25647,5009,209,32.33,0.47,21.0,0.0,18.67,0.94,sitting
25648,5010,210,32.75,0.43,19.5,1.5,14.0,2.12,sitting
25649,5011,211,33.75,1.3,15.75,2.49,12.33,1.25,sitting
25650,5012,212,36.5,0.87,13.75,0.83,12.0,0.0,sitting
25651,5013,213,38.0,0.82,12.5,0.5,14.67,2.05,sitting
25652,5014,214,38.5,0.5,10.0,1.58,13.67,1.25,sitting
25653,5015,215,38.25,0.83,8.0,2.94,11.25,2.28,sitting
25654,5016,216,38.0,1.0,7.5,1.5,16.5,1.12,sitting
25655,5017,217,38.0,1.0,6.0,1.41,17.25,0.83,sitting
25656,5018,218,38.0,1.0,3.0,0.0,17.67,0.47,sitting
25657,5019,219,38.0,1.0,4.75,0.43,17.5,0.5,sitting
25658,5020,220,38.25,0.83,5.67,1.7,18.0,0.0,sitting
25659,5021,221,38.33,0.94,6.5,1.12,18.0,0.0,sitting
25660,5022,222,38.25,0.83,5.0,0.71,18.5,0.5,sitting
25661,5023,223,38.0,1.0,7.0,0.71,18.25,0.43,sitting
25662,5024,224,38.0,1.0,7.75,0.83,18.75,0.83,sitting
25663,5025,225,37.67,0.94,9.0,0.0,19.0,1.0,sitting
25664,5026,226,38.0,1.0,9.5,0.5,19.5,1.12,sitting
25665,5027,227,38.0,1.0,9.25,0.43,19.5,0.5,sitting
25666,5028,228,38.0,1.0,9.25,0.43,19.75,0.83,sitting
25667,5029,229,38.0,1.0,9.25,0.43,19.5,0.5,sitting
25668,5030,230,38.0,1.0,10.0,0.82,19.75,0.83,sitting
25669,5031,231,38.0,1.0,11.67,0.47,20.67,0.47,sitting
25670,5032,232,38.25,0.83,9.5,0.87,20.25,0.83,sitting
25671,5033,233,38.33,0.94,7.25,0.43,18.67,0.47,sitting
25672,5034,234,38.0,1.0,6.0,0.82,18.0,0.0,sitting
25673,5035,235,37.67,0.94,5.0,0.82,18.0,0.0,sitting
25674,5036,236,38.0,1.0,7.0,0.71,18.0,0.0,sitting
25675,5037,237,38.0,1.0,7.5,0.5,18.0,0.0,sitting
25676,5038,238,38.0,1.0,8.0,0.82,18.0,0.0,sitting
25677,5039,239,38.0,1.0,7.25,0.43,18.0,0.0,sitting
25678,5040,240,38.0,1.0,7.0,0.0,18.0,0.0,sitting
25679,5041,241,38.0,1.0,6.75,0.83,18.0,0.0,sitting
25680,5042,242,38.0,1.0,5.75,0.83,18.25,0.43,sitting
25681,5043,243,38.0,1.0,4.75,0.83,18.5,0.5,sitting
25682,5044,244,38.0,1.0,5.0,0.82,18.25,0.43,sitting
25683,5045,245,38.0,1.0,5.5,0.5,18.0,0.0,sitting
25684,5046,246,38.33,0.94,7.25,0.43,18.0,0.0,sitting
25685,5047,247,37.67,0.94,8.0,0.0,17.75,0.43,sitting
25686,5048,248,38.25,0.83,7.0,0.82,18.0,0.0,sitting
25687,5049,249,38.0,1.0,7.0,0.71,18.25,0.43,sitting
25688,5050,250,38.0,1.0,7.5,0.5,18.0,0.0,sitting
25689,5051,251,38.0,1.0,8.0,0.0,18.25,0.43,sitting
25690,5052,252,38.0,1.0,7.5,0.5,17.0,1.0,sitting
25691,5053,253,38.0,1.0,8.25,0.43,15.25,0.43,sitting
25692,5054,254,38.25,0.83,8.5,0.5,14.75,0.43,sitting
25693,5055,255,38.0,1.0,9.0,0.0,15.75,0.43,sitting
25694,5056,256,38.0,1.0,9.0,0.0,16.0,0.71,sitting
25695,5057,257,38.0,1.0,8.25,0.43,17.25,0.83,sitting
25696,5058,258,38.0,1.0,9.25,0.43,17.0,0.71,sitting
25697,5059,259,38.0,1.0,8.75,0.43,17.5,0.5,sitting
25698,5060,260,38.0,1.0,8.5,0.5,17.33,0.47,sitting
25699,5061,261,38.0,1.0,8.0,0.0,17.75,0.43,sitting
25700,5062,262,38.33,0.94,8.5,0.5,17.67,0.47,sitting
25701,5063,263,38.0,1.0,8.67,0.47,18.0,0.0,sitting
25702,5064,264,37.67,0.94,8.67,0.47,18.0,0.0,sitting
25703,5065,265,38.0,1.0,8.5,0.5,17.75,0.43,sitting
25704,5066,266,38.0,1.0,8.75,0.43,18.0,0.0,sitting
25705,5067,267,38.0,1.0,7.75,0.43,17.25,0.83,sitting
25706,5068,268,38.0,1.0,6.75,0.43,16.75,0.83,sitting
25707,5069,269,38.0,1.0,6.0,0.0,16.0,0.71,sitting
25708,5070,270,38.0,1.0,6.5,0.5,15.75,0.83,sitting
25709,5071,271,38.0,1.0,7.33,0.47,16.0,0.82,sitting
25710,5072,272,38.0,1.0,7.0,0.0,15.5,0.5,sitting
25711,5073,273,38.0,1.0,7.2,0.4,15.8,0.75,sitting
25712,5074,274,38.25,0.83,7.0,0.0,16.25,0.83,sitting
25713,5075,275,38.0,1.0,8.0,0.0,16.0,0.82,sitting
25714,5076,276,38.67,0.47,6.5,1.5,17.0,0.82,sitting
25715,5077,277,38.0,1.0,6.0,1.0,16.5,0.87,sitting
25716,5078,278,36.5,0.87,11.25,0.83,14.25,1.3,sitting
25717,5079,279,36.0,0.0,12.0,0.0,12.75,0.83,sitting
25718,5080,280,36.0,0.0,12.0,0.0,13.0,1.22,sitting
25719,5081,281,36.25,0.43,12.75,0.83,14.5,0.5,sitting
25720,5082,282,36.25,0.43,14.75,0.43,13.75,1.09,sitting
25721,5083,283,36.5,0.5,15.0,0.0,13.67,1.25,sitting
25722,5084,284,36.5,0.5,15.0,0.0,14.0,1.0,sitting
25723,5085,285,36.25,0.43,15.5,0.5,14.33,0.94,sitting
25724,5086,286,36.5,0.5,15.0,0.0,13.5,1.12,sitting
25725,5087,287,36.5,0.5,15.25,0.43,13.25,1.3,sitting
25726,5088,288,36.5,0.5,15.0,0.0,13.25,0.83,sitting
25727,5089,289,36.5,0.5,15.25,0.43,13.0,1.0,sitting
25728,5090,290,36.25,0.43,15.33,0.47,12.33,0.47,sitting
25729,5091,291,36.25,0.43,15.0,0.0,13.75,0.83,sitting
25730,5092,292,36.33,0.47,15.75,0.43,13.33,1.25,sitting
25731,5093,293,36.25,0.43,15.25,0.43,16.0,1.22,sitting
25732,5094,294,36.33,0.47,15.0,0.0,17.25,0.83,sitting
25733,5095,295,36.5,0.5,15.0,0.0,17.5,0.87,sitting
25734,5096,296,36.5,0.5,15.0,0.0,18.0,0.0,sitting
25735,5097,297,36.5,0.5,15.0,0.0,17.5,0.5,sitting
25736,5098,298,36.0,0.0,15.0,0.0,17.5,0.5,sitting
25737,5099,299,36.0,0.0,15.0,0.0,16.75,0.43,sitting
25738,5100,300,36.0,0.0,15.0,0.0,16.0,0.82,sitting
25739,5101,301,36.5,0.5,15.0,0.0,15.25,0.83,sitting
25740,5102,302,36.33,0.47,15.25,0.43,18.0,0.0,sitting
25741,5103,303,36.33,0.47,16.33,1.25,18.25,0.43,sitting
25742,5104,304,36.5,0.5,16.75,0.43,16.25,0.43,sitting
25743,5105,305,36.5,0.5,16.75,1.09,16.75,1.09,sitting
25744,5106,306,36.5,0.5,15.0,0.0,15.25,1.09,sitting
25745,5107,307,36.25,0.43,15.25,0.43,15.5,1.12,sitting
25746,5108,308,36.5,0.87,16.25,1.79,15.0,2.55,sitting
25747,5109,309,36.5,0.5,15.0,2.12,15.0,1.87,sitting
25748,5110,310,36.75,0.83,11.0,1.87,15.5,1.5,sitting
25749,5111,311,37.25,1.3,8.67,2.05,11.67,3.09,sitting
25750,5112,312,37.5,1.12,12.75,3.27,14.75,3.27,sitting
25751,5113,313,37.25,1.3,10.5,1.66,17.0,1.22,sitting
25752,5114,314,37.5,1.12,6.25,2.17,16.75,1.3,sitting
25753,5115,315,39.0,0.0,11.5,2.5,16.0,1.41,sitting
25754,5116,316,38.5,0.5,10.0,1.58,15.0,3.54,sitting
25755,5117,317,38.0,0.0,13.0,1.63,19.75,1.09,sitting
25756,5118,318,37.25,1.3,10.75,1.79,18.75,0.83,sitting
25757,5119,319,36.75,0.83,12.25,1.79,15.5,0.87,sitting
25758,5120,320,36.75,0.83,10.67,0.94,15.5,2.06,sitting
25759,5121,321,37.25,1.3,8.33,3.3,16.5,2.69,sitting
25760,5122,322,37.0,1.22,11.25,0.43,15.5,1.5,sitting
25761,5123,323,37.25,0.83,11.25,3.27,15.25,0.43,sitting
25762,5124,324,37.0,1.22,8.0,4.97,16.67,1.89,sitting
25763,5125,325,36.75,0.83,14.33,1.7,19.75,0.83,sitting
25764,5126,326,36.5,0.87,15.25,1.79,18.0,0.0,sitting
25765,5127,327,36.5,0.5,14.5,0.5,19.75,1.3,sitting
25766,5128,328,37.0,1.22,13.67,1.25,18.5,0.5,sitting
25767,5129,329,36.33,0.47,14.0,1.58,19.0,1.41,sitting
25768,5130,330,37.0,0.82,13.0,1.41,19.0,1.22,sitting
25769,5131,331,37.5,0.87,14.33,1.7,19.0,0.82,sitting
25770,5132,332,36.75,0.43,16.0,1.0,19.75,1.3,sitting
25771,5133,333,37.75,1.3,15.25,0.43,18.75,1.48,sitting
25772,5134,334,36.75,0.83,14.75,0.43,18.0,2.55,sitting
25773,5135,335,36.25,0.43,16.75,1.64,20.75,1.09,sitting
